TSS,DO,BOD,COD,Fosfat,Fecal Coli,Total-Coliform,WaterQualityStatus_encoded
1.4189034429505964,-1.2804694966346142,0.7340568637305406,0.4794997316332844,-0.28380603111242153,-0.36837470854568777,-0.3215573242131328,0.0
-0.5624357270204361,1.1482903157453646,-0.3768836896651201,-0.48871036483006164,-0.2999550295486918,-0.21285263643490554,-0.26349254040850106,0.0
0.204322871281474,0.16707135154385316,-0.24634817464112993,-0.15042009016214555,-0.28380603111242153,-0.36843382501128646,-0.32155465602831906,0.0
-0.38112244024249153,0.43423493090565074,-0.13432833550706746,-0.09987096866004315,-0.28380603111242153,-0.36845709020097367,-0.3215573242131328,0.0
-0.5610813386131791,-0.959873201400457,-0.20505821740659125,-0.4159196298670342,0.7295436207635376,-0.29695057620592225,0.2184324595279723,1.0
-0.5536977372961978,-1.1347439078918156,0.2433914526474571,0.4406157920162826,-0.6229349982740972,-0.368422383114719,-0.32154334800696543,1.0
-0.4663178400538148,1.9012058575831579,-0.40984159274919135,-0.47393446777560094,-0.28380603111242153,-0.36825266164896797,-0.3215573242131328,1.0
1.1720552332408647,-0.30410805205786284,-0.1389572544795494,0.10621391131006666,-0.28380603111242153,-0.34557863661773464,2.435566983359098,1.0
-0.29811153786222777,1.318303502611963,-0.1917269307658433,-0.4498264252130598,-0.3605137736847053,-0.013763636160661894,-0.17074135402473478,0.0
-0.5668047218825552,-0.7947175341586185,-0.01582800981153037,-0.15042009016214555,0.5882398844461728,-0.2197177743753967,0.4574255849908003,
-0.10587576392898534,1.2745858259891234,-0.37253250583098707,-0.5143737649772828,-0.28380603111242153,-0.2750202744515755,-0.3117739798959411,
1.2922025919491413,0.6673958728941287,0.3970715625338568,0.3006336093950759,-0.28380603111242153,-0.3684395459595702,-0.3215573242131328,1.0
-0.5471442450030191,1.1482903157453646,-0.265789634325554,-0.5003755467151622,1.1332685816702945,-0.36598335216308336,-0.3212523888058437,0.0
1.3118630688286774,-0.9020687178658136,0.14340680284184767,0.44839257993968296,-0.28380603111242153,-0.27311329169032794,0.18666835460202494,1.0
-0.5056387938128871,2.2703773490649146,-0.43715221468683463,-0.4929875981879318,-0.28380603111242153,-0.3684395459595702,-0.3215573242131328,
-0.6183151713069399,0.38080221503329126,-0.3710512517597928,-0.5322214932614867,-0.27976878150335394,-0.3682908013041929,-0.31812680088113054,0.0
-0.5767223402195657,0.44880748977993074,-0.14756704376836577,-0.10912534628888956,2.122394735891848,0.6040987784835425,0.1485514286908881,0.0
-0.5602512295893765,0.8568391382597673,-0.3768836896651201,-0.4136643613692481,-0.6229349982740972,-0.36825266164896797,-0.32154334800696543,0.0
-0.6199753893545451,-0.5032663566730209,-0.33374216484158864,-0.41798047866673527,-0.27976878150335394,-0.23497363646537706,0.12314014475013021,1.0
-0.3745689479493128,1.2114380708672439,-0.41437793334222356,-0.5528688651981147,-0.28380603111242153,-0.3493926021402297,2.3720387735072035,
0.2633043019200825,-0.8636943128302098,-0.22505514736771312,-0.11931293846854407,-0.28380603111242153,-0.3684395459595702,-0.32154334800696543,
-0.577727209037853,0.17678639079337308,-0.4046572035000116,-0.5120407286002627,0.12395617940340274,-0.3678712650967184,-0.32150268995266024,
-0.5821617388229039,-0.5907017099187002,-0.2684744073295935,-0.3103886177464912,-0.17883754127666482,0.9092160202831496,9.588843412682445,
-0.48160932207123186,1.4057388558576425,-0.09914855131620491,-0.25151833316635036,-0.3605137736847053,0.6756106320303255,-0.03606154913871796,
2.1135736260275406,-1.2804694966346142,0.706283349895649,0.8683391278033029,-0.28380603111242153,-0.3683670806146428,-0.283440398301996,0.0
-0.5034542963818276,1.6534723567204002,-0.42317287938993925,-0.5664782440640653,0.043211187222051334,-0.3226948434827641,-0.30758111804571603,1.0
-0.5887152311160827,0.006773203926774519,-0.3490175974507789,-0.370153232937823,1.415876054305024,1.4050315382075111,-0.19323034031230552,1.0
-0.24349910208573844,-0.23124525768646328,-0.4071568197451518,-0.4708237526062408,-0.28380603111242153,-0.36845709020097367,-0.32155541836683726,1.0
-0.3308789993281213,1.6340422782213604,-0.24727395843562633,-0.32928621240035405,0.7295436207635376,-0.36598335216308336,-0.3212523888058437,1.0
0.26548879935114206,-1.2804694966346142,0.027683828529799694,0.07510675961646518,-0.28380603111242153,-0.36837470854568777,-0.32154334800696543,
0.5451044705267674,-1.2804694966346142,-0.024160063961997814,0.12954427508026778,-0.28380603111242153,-0.36845422972683184,-0.3215573242131328,
-0.573358214175734,-0.6538494650405796,-0.29356314816044554,-0.22041118147274888,-0.07790630104997566,0.46422159294603516,0.1451209053588858,1.0
0.012087097348231587,-0.9098407492654295,-0.15006666001350602,-0.15819687808554592,-0.28380603111242153,-0.36825266164896797,-0.3215573242131328,
0.5887944191479588,-0.6295618669167798,-0.24171925566864802,-0.2519071725625204,-0.28380603111242153,-0.3684586157871827,-0.3215573242131328,
-0.4597643477606361,0.3710871757837713,-0.29356314816044554,-0.3215094244769537,-0.6229349982740972,-0.368422383114719,-0.32154334800696543,1.0
-0.6079824984580282,-0.6198468276672598,-0.39086302496201547,-0.4825278184309583,0.8506611090355647,-0.14915941220923756,0.0024365460315302454,1.0
-0.455395352898517,-0.7947175341586185,-0.1454377410410241,-0.02599148338773963,0.9112198531715783,2.1373129185265682,-0.021831230131893538,
2.5941630608606463,-1.2804694966346142,2.0023806621905864,1.3077276454754239,-0.28380603111242153,-0.36843382501128646,-0.3215573242131328,1.0
-0.14301222025699808,-0.3283956501816625,-0.2944889319549419,-0.1115361505451437,-0.28380603111242153,-0.36825266164896797,-0.3215573242131328,
-0.5952031884863297,0.016488243176294444,0.06749253169314418,-0.20485760562594815,0.10376993135806488,-0.15869432601547528,-0.30758111804571603,1.0
-0.5734455940729764,-0.5907017099187002,-0.2706037100569352,-0.3852402015092197,-0.09809254909531352,0.6327035199022557,0.6885412124319933,1.0
0.715495270149414,-1.2804694966346142,0.11378172141796336,0.4406157920162826,-0.28380603111242153,-0.368422383114719,-0.32154334800696543,0.0
-0.031602851272959864,1.2357256689910436,-0.4145630901011229,-0.48054473751049126,-0.28380603111242153,-0.3684502250630332,-0.3215573242131328,1.0
-0.5624357270204361,-0.7801449752843386,0.08600820758307184,-0.022103089426039446,0.2854461637661053,1.9262099268564652,0.8483781884193604,0.0
0.5887944191479588,-0.6295618669167798,-0.24171925566864802,-0.2519071725625204,-0.28380603111242153,-0.3684586157871827,-0.3215573242131328,2.0
-0.5705183675153565,1.2454407082405639,-0.38299386270879615,0.02066924415266259,-0.596692875815158,-0.3684589971837349,-0.32155709551157735,0.0
-0.5996158732970699,0.006773203926774519,-0.18719059017281103,-0.3101164301691721,0.10376993135806488,1.2906125725326585,0.8092448111505933,0.0
0.0754375228489592,-1.2804694966346142,-0.04545309123541468,0.7128033693352955,-0.28380603111242153,-0.36825266164896797,-0.3215573242131328,
-0.49508767122086944,0.20107398891717276,-0.3288355107307578,-0.5120796125398798,-0.05772005300463781,-0.3246018262440116,-0.2942401939768181,0.0
0.5298129885093503,-1.2804694966346142,11.158382389759822,10.538774910551664,-0.28380603111242153,0.5850289508710671,-0.20720654647972234,
-0.3723844505182532,-0.7947175341586185,0.9099557846848535,0.7983480364926996,-0.6229349982740972,-0.3684395459595702,-0.32154334800696543,0.0
0.5451044705267674,-1.2804694966346142,-0.024160063961997814,0.12954427508026778,-0.28380603111242153,-0.36845422972683184,-0.3215573242131328,
-0.5893705803454006,-0.2409602969359832,-0.370773516621444,-0.476461923850706,-0.4210725178207188,-0.13962449840299984,1.5207607614918142,0.0
-0.5952031884863297,1.7263351510917997,-0.4046572035000116,-0.5042639406768624,-0.01734755691396211,-0.15869432601547528,-0.30758111804571603,0.0
-0.4772403272091127,-0.6878521024138994,0.2619071285373848,-0.07265221092814185,-0.3605137736847053,2.5932724967408562,0.6569041639257497,0.0
-0.5624357270204361,-0.7947175341586185,0.7340568637305406,0.2773032456248748,6.6844867941381985,-0.15869432601547528,-0.30758111804571603,0.0
0.062330538262601765,0.44880748977993074,-0.3798461978075085,-0.17375045393234667,-0.28380603111242153,-0.36845975997683944,-0.3215573242131328,2.0
0.20213837385041442,-1.2804694966346142,0.20913745225109087,0.11787909319516722,-0.28380603111242153,-0.368422383114719,-0.32154334800696543,2.0
0.07980651771107834,0.851981618635007,-0.2852310940099781,-0.15042009016214555,-0.28380603111242153,-0.3684589971837349,-0.3215573242131328,0.0
0.5035990193366354,-0.2555328558102632,0.6229628083909745,0.5883747625608896,-0.28380603111242153,-0.3265088090052592,-0.2920802348418537,
-0.41607439913944466,1.1482903157453646,-0.3583680137751924,-0.49259875879176185,-0.6229349982740972,-0.36837470854568777,-0.32154334800696543,2.0
-0.5967323366880714,1.206580551242484,-0.31485617543386235,-0.17763884789404685,-0.18691204049479995,-0.36844812738199584,-0.32155637128998504,0.0
4.931575312094389,-1.2804694966346142,-0.0954454161382194,0.6155935202927909,-0.28380603111242153,-0.36845709020097367,-0.3215557995360964,1.0
-0.48160932207123186,0.3273694991609318,0.002687666078397304,-0.2826254848599518,0.20470117158475404,-0.3226948434827641,-0.3185079701402419,0.0
-0.5886496961931509,0.7839763438883678,-0.44168855527986695,-0.582031819910866,0.8910336051262404,-0.28074122273531815,-0.3157127289067585,0.0
-0.5786010080102768,1.0997151194977652,-0.2944889319549419,-0.20096921166424794,0.0008200663268419552,-0.36844812738199584,-0.32155541836683726,0.0
-0.11679825108428321,-0.7558573771605387,-0.2787506074485034,-0.39616658854159725,-0.28380603111242153,-0.25595044683910007,0.1485514286908881,1.0
-0.40296741455308727,2.0566464855754765,-0.4602042311697946,-0.6092505776427674,-0.28380603111242153,-0.36825266164896797,2.435566983359098,0.0
4.494675825882474,-0.7072821809129393,0.6322206463359383,0.9849909466543084,-0.28380603111242153,-0.36845422972683184,-0.3215514796178265,0.0
-0.5711737167446743,-0.22638773806170343,-0.23801612049066248,-0.2592951210897507,0.12395617940340274,0.8687879857447017,-0.014131611097843898,1.0
-0.3818433243947411,0.44880748977993074,-0.32133666199533706,-0.34336219854170874,-0.40088626977538094,-0.24450855027161478,-0.2377000872086318,
-0.35490847106977663,0.9102718541321265,-0.26856698570904314,-0.16597366600894628,-0.28380603111242153,-0.36843382501128646,-0.3215573242131328,2.0
0.4358795989737887,-1.2804694966346142,0.2507977230034281,0.17620500262067,-0.28380603111242153,-0.36844469481302555,-0.32155541836683726,0.0
-0.5558822347272573,0.3225119795361717,-0.23801612049066248,-0.4148308795577581,0.9717785973075916,-0.28074122273531815,-0.3157127289067585,1.0
-0.517587994760783,-0.20695765956266357,-0.3317980188731462,-0.38951743486708995,-0.38070002173004314,0.20363239862155819,-0.23007670202640443,1.0
-0.5952031884863297,-0.7947175341586185,-0.1176642272061326,-0.07265221092814185,-0.07790630104997566,2.1373129185265682,0.04804980070519066,1.0
-0.4597643477606361,1.0851425606234852,-0.28430531021548167,-0.4576032131364602,0.34600490790211885,-0.15869432601547528,-0.30758111804571603,1.0
-0.40952090684626596,2.5181108499276728,-0.44168855527986695,-0.537704128747484,-0.28380603111242153,-0.3684589971837349,-0.32155637128998504,1.0
-0.34617048134553835,0.10878111604673361,-0.35281331100821406,-0.2966237031220725,-0.28380603111242153,-0.36845709020097367,-0.3215573242131328,1.0
-0.6017566807795084,-1.1833191041394149,-0.20098476871080714,-0.2359647573195496,-0.6229349982740972,-0.36825266164896797,-0.32154334800696543,
1.4189034429505964,-1.2804694966346142,0.7340568637305406,0.4794997316332844,-0.28380603111242153,-0.36837470854568777,-0.3215573242131328,
-0.5427752501408999,0.09906607679721369,-0.1917269307658433,-0.22041118147274888,-0.25958253345801613,1.6266229350644759,-0.1564220955241177,0.0
-0.5602512295893765,-0.6489919454158197,0.10452388347299953,0.16842821469726962,-0.07790630104997566,3.8021088690956746,0.1427068333845138,2.0
-0.24349910208573844,-0.23124525768646328,-0.4071568197451518,-0.4708237526062408,-0.28380603111242153,-0.36845709020097367,-0.32155541836683726,
0.07980651771107834,0.851981618635007,-0.2852310940099781,-0.15042009016214555,-0.28380603111242153,-0.3684589971837349,-0.3215573242131328,2.0
-0.5759796110930053,0.8446953391978672,-0.26764120191454677,0.21120054827597165,0.22892466923915944,-0.3684395459595702,-0.32155541836683726,2.0
-0.007573379531304567,-1.168746545265135,-0.2491255260246191,-0.17375045393234667,-0.28380603111242153,-0.36845709020097367,-0.3215573242131328,2.0
0.715495270149414,-1.2804694966346142,0.11378172141796336,0.4406157920162826,-0.28380603111242153,-0.368422383114719,-0.32154334800696543,
-0.5624357270204361,-0.7947175341586185,0.44706388743666153,0.18398179054407035,0.5276811403101593,5.497416543844742,0.5027847268250532,2.0
-0.24131460465467885,0.1622138319190933,0.011945504023361142,0.08288354753986556,0.14414242744874048,-0.20827587780791143,-0.014131611097843898,2.0
-0.3709208372394433,0.6576808336446089,-0.3205034565802903,-0.31672669990406244,-0.4816312619567323,-0.22925268818163444,-0.29169906558274233,
1.2922025919491413,0.6673958728941287,0.3970715625338568,0.3006336093950759,-0.28380603111242153,-0.3684395459595702,-0.3215573242131328,2.0
-0.5340372604166617,0.5168127645265702,-0.32133666199533706,-0.3098442425918531,-0.3605137736847053,-0.2677737399588348,-0.30671713439173026,
-0.5820962038999722,1.332876061486243,-0.4046572035000116,-0.496487152753462,0.2854461637661053,-0.15869432601547528,-0.30758111804571603,2.0
0.012087097348231587,1.5320343661014013,-0.32226244578983343,-0.4097759674075479,-0.28380603111242153,0.20363239862155819,1.139591502380446,2.0
2.6596979837924337,-0.7558573771605387,0.4063294004788206,0.5183836712502863,-0.28380603111242153,-0.368422383114719,-0.3215573242131328,2.0
-0.552496263709115,-0.8772953677795376,0.4956675366477217,0.09303225577990308,2.546305944843943,1.2334030896952322,0.5805432556837723,2.0
-0.4255332730159326,-0.21181517918742343,-0.35105432179867097,-0.36828680383620693,-0.4210725178207188,-0.3617879900883388,-0.2872520908931097,2.0
-0.5603604544609295,-0.959873201400457,-0.11386851364869745,-0.2416029285640149,-0.01734755691396211,0.24177205384650907,0.23749092248354073,2.0
-0.5711737167446743,1.1482903157453646,-0.3861415276100839,-0.48871036483006164,-0.6229349982740972,-0.36837470854568777,-0.32154334800696543,2.0
-0.48160932207123186,1.1482903157453646,-0.3583680137751924,-0.43427284936625904,-0.6229349982740972,-0.36825266164896797,-0.32154334800696543,2.0
-0.2871890507069299,-0.843292730406218,-0.20098476871080714,0.3745130946673794,0.32581865985678105,-0.3150669124377739,-0.3171103495235002,2.0
-0.5082601907301586,0.5896755588979695,-0.29171158057145274,-0.3576714883207654,-0.28380603111242153,-0.36844812738199584,-0.32155541836683726,2.0
3.031062547072561,-1.2804694966346142,2.150506069310008,2.3575940151344734,-0.28380603111242153,-0.3684586157871827,-0.32155465602831906,
-0.5558822347272573,0.17678639079337308,-0.27504747227051785,-0.3098442425918531,-0.34032752563936747,-0.36312287802121207,-0.32111262674416957,2.0
0.11694297403909108,-0.7169972201624591,0.30819631826220395,-0.17375045393234667,-0.15865129323132696,1.1361469688716075,-0.05499295567458259,
0.11475847660803151,-1.168746545265135,0.173031884265732,-0.03765666527284019,-0.28380603111242153,-0.3684395459595702,-0.3215573242131328,2.0
-0.5952031884863297,-0.4401186015511415,-0.28430531021548167,-0.4459380312513596,1.2140135738516455,-0.350727490073103,-0.3185079701402419,
3.2407743004542797,-1.2804694966346142,0.5211265909963723,2.3537056211727734,-0.28380603111242153,-0.36843382501128646,-0.32154334800696543,2.0
-0.59301869105527,2.119794240697356,-0.30282098610540936,-0.3526165761705552,-0.6229349982740972,-0.36825266164896797,-0.32154334800696543,2.0
-0.230392117499381,0.6188206766465293,-0.35744222998069597,-0.46149160709816034,-0.28380603111242153,-0.36825266164896797,2.435566983359098,2.0
-0.5668047218825552,1.0997151194977652,-0.3676258517201562,-0.36039336409395556,-0.3746441473164418,-0.368422383114719,-0.32154334800696543,2.0
-0.5842807013310318,-0.7947175341586185,-0.4046572035000116,-0.5198175165236631,1.052523589488943,-0.15869432601547528,-0.30758111804571603,2.0
-0.531852762985602,-0.11466478669222442,0.2433914526474571,0.15287463885046887,-0.6229349982740972,-0.36825266164896797,-0.32154334800696543,
